,time,total_grid,bought_grid,excess_produced,compensated,compensation_rate,sold_grid,nighttime_bought_grid,wasted_production,temperature,temperature_diff,month,year,sun_factor,pv_produced,pv_self_consumed,consumption,pv_self_consumption_rate,production_consumption_ratio,self_sufficiency_ratio_total,self_sufficiency_ratio_daytime,wasted_production_rate
1056,2025-11-22 00:00:00+02:00,49.18,49.18,0.0,0.0,0.0,0.0,38.08,0.0,-0.95,-21.95,nov,2025,6.79,0.0,0.0,49.18,0.0,0.0,0.0,0.0,0.0
1057,2025-11-23 00:00:00+02:00,33.48,33.46,0.02,0.02,0.0,0.0,29.44,0.0,5.3,-15.7,nov,2025,6.71,1.1,1.08,34.54,0.98,0.03,0.03,0.21,0.0
1058,2025-11-24 00:00:00+02:00,32.81,32.81,0.0,0.0,0.0,0.0,25.67,0.0,1.72,-19.28,nov,2025,6.62,1.3,1.3,34.11,1.0,0.04,0.04,0.15,0.0
1059,2025-11-25 00:00:00+02:00,37.22,37.22,0.0,0.0,0.0,0.0,26.86,0.0,-1.57,-22.57,nov,2025,6.63,1.1,1.1,38.32,1.0,0.03,0.03,0.1,0.0
1060,2025-11-26 00:00:00+02:00,52.81,52.81,0.0,0.0,0.0,0.0,36.26,0.0,-2.38,-23.38,nov,2025,6.46,0.1,0.1,52.91,1.0,0.0,0.0,0.01,0.0
1061,2025-11-27 00:00:00+02:00,39.46,39.46,0.0,0.0,0.0,0.0,33.62,0.0,-0.01,-21.01,nov,2025,6.46,0.4,0.4,39.86,1.0,0.01,0.01,0.06,0.0
1062,2025-11-28 00:00:00+02:00,31.92,31.92,0.0,0.0,0.0,0.0,26.66,0.0,6.81,-14.19,nov,2025,6.38,0.0,0.0,31.92,0.0,0.0,0.0,0.0,0.0
1063,2025-11-29 00:00:00+02:00,38.3,38.3,0.0,0.0,0.0,0.0,23.65,0.0,7.62,-13.38,nov,2025,6.3,0.0,0.0,38.3,0.0,0.0,0.0,0.0,0.0
1064,2025-11-30 00:00:00+02:00,34.09,34.09,0.0,0.0,0.0,0.0,26.92,0.0,4.6,-16.4,nov,2025,6.22,0.0,0.0,34.09,0.0,0.0,0.0,0.0,0.0
1065,2025-12-01 00:00:00+02:00,35.37,35.37,0.0,0.0,0.0,0.0,25.11,0.0,5.08,-15.92,dec,2025,6.22,0.4,0.4,35.77,1.0,0.01,0.01,0.04,0.0
1066,2025-12-02 00:00:00+02:00,34.07,34.06,0.01,0.01,0.0,0.0,30.91,0.0,5.29,-15.71,dec,2025,6.14,0.5,0.49,34.55,0.98,0.01,0.01,0.13,0.0
1067,2025-12-03 00:00:00+02:00,29.03,29.03,0.0,0.0,0.0,0.0,23.95,0.0,5.74,-15.26,dec,2025,6.06,0.1,0.1,29.13,1.0,0.0,0.0,0.02,0.0
1068,2025-12-04 00:00:00+02:00,33.01,33.01,0.0,0.0,0.0,0.0,25.15,0.0,3.15,-17.85,dec,2025,6.06,0.8,0.8,33.81,1.0,0.02,0.02,0.09,0.0
1069,2025-12-05 00:00:00+02:00,40.43,40.43,0.0,0.0,0.0,0.0,35.17,0.0,4.32,-16.68,dec,2025,5.98,0.3,0.3,40.73,1.0,0.01,0.01,0.05,0.0
1070,2025-12-06 00:00:00+02:00,32.33,32.33,0.0,0.0,0.0,0.0,26.07,0.0,5.12,-15.88,dec,2025,5.98,0.1,0.1,32.43,1.0,0.0,0.0,0.02,0.0
1071,2025-12-07 00:00:00+02:00,33.98,33.98,0.0,0.0,0.0,0.0,27.13,0.0,4.45,-16.55,dec,2025,5.89,0.0,0.0,33.98,0.0,0.0,0.0,0.0,0.0
1072,2025-12-08 00:00:00+02:00,32.95,32.95,0.0,0.0,0.0,0.0,28.41,0.0,4.68,-16.32,dec,2025,5.81,0.0,0.0,32.95,0.0,0.0,0.0,0.0,0.0
1073,2025-12-09 00:00:00+02:00,33.87,33.87,0.0,0.0,0.0,0.0,28.58,0.0,4.2,-16.8,dec,2025,5.81,0.2,0.2,34.07,1.0,0.01,0.01,0.04,0.0
1074,2025-12-10 00:00:00+02:00,36.35,36.35,0.0,0.0,0.0,0.0,29.46,0.0,4.18,-16.82,dec,2025,5.81,0.0,0.0,36.35,0.0,0.0,0.0,0.0,0.0
1075,2025-12-11 00:00:00+02:00,32.26,32.26,0.0,0.0,0.0,0.0,27.11,0.0,5.06,-15.94,dec,2025,5.73,0.4,0.4,32.66,1.0,0.01,0.01,0.07,0.0
1076,2025-12-12 00:00:00+02:00,42.82,42.82,0.0,0.0,0.0,0.0,36.33,0.0,-2.57,-23.57,dec,2025,5.73,0.1,0.1,42.92,1.0,0.0,0.0,0.02,0.0
1077,2025-12-13 00:00:00+02:00,40.32,40.32,0.0,0.0,0.0,0.0,27.92,0.0,-3.06,-24.06,dec,2025,5.73,0.2,0.2,40.52,1.0,0.0,0.0,0.02,0.0
1078,2025-12-14 00:00:00+02:00,43.61,43.61,0.0,0.0,0.0,0.0,36.36,0.0,0.82,-20.18,dec,2025,5.73,0.0,0.0,43.61,0.0,0.0,0.0,0.0,0.0
1079,2025-12-15 00:00:00+02:00,30.57,30.57,0.0,0.0,0.0,0.0,26.64,0.0,6.09,-14.91,dec,2025,5.65,0.1,0.1,30.67,1.0,0.0,0.0,0.02,0.0
1080,2025-12-16 00:00:00+02:00,32.25,32.25,0.0,0.0,0.0,0.0,27.82,0.0,6.2,-14.8,dec,2025,5.65,0.1,0.1,32.35,1.0,0.0,0.0,0.02,0.0
1081,2025-12-17 00:00:00+02:00,31.04,31.04,0.0,0.0,0.0,0.0,25.73,0.0,5.78,-15.22,dec,2025,5.65,0.0,0.0,31.04,0.0,0.0,0.0,0.0,0.0
1082,2025-12-18 00:00:00+02:00,34.37,34.37,0.0,0.0,0.0,0.0,29.82,0.0,4.3,-16.7,dec,2025,5.65,0.7,0.7,35.07,1.0,0.02,0.02,0.13,0.0
1083,2025-12-19 00:00:00+02:00,44.51,44.51,0.0,0.0,0.0,0.0,37.87,0.0,6.7,-14.3,dec,2025,5.65,0.0,0.0,44.51,0.0,0.0,0.0,0.0,0.0
1084,2025-12-20 00:00:00+02:00,26.11,26.11,0.0,0.0,0.0,0.0,20.37,0.0,6.13,-14.87,dec,2025,5.57,0.2,0.2,26.31,1.0,0.01,0.01,0.03,0.0
1085,2025-12-21 00:00:00+02:00,23.57,23.56,0.01,0.01,0.0,0.0,20.91,0.0,3.81,-17.19,dec,2025,5.57,0.7,0.69,24.25,0.99,0.03,0.03,0.21,0.0
1086,2025-12-22 00:00:00+02:00,30.63,30.63,0.0,0.0,0.0,0.0,26.91,0.0,-0.55,-21.55,dec,2025,5.57,0.3,0.3,30.93,1.0,0.01,0.01,0.07,0.0
1087,2025-12-23 00:00:00+02:00,42.01,42.01,0.0,0.0,0.0,0.0,35.81,0.0,-7.59,-28.59,dec,2025,5.57,0.3,0.3,42.31,1.0,0.01,0.01,0.05,0.0
1088,2025-12-24 00:00:00+02:00,41.14,41.14,0.0,0.0,0.0,0.0,34.67,0.0,-0.39,-21.39,dec,2025,5.57,0.1,0.1,41.24,1.0,0.0,0.0,0.02,0.0
1089,2025-12-25 00:00:00+02:00,32.46,32.46,0.0,0.0,0.0,0.0,27.07,0.0,4.1,-16.9,dec,2025,5.65,0.4,0.4,32.86,1.0,0.01,0.01,0.07,0.0
1090,2025-12-26 00:00:00+02:00,36.05,36.05,0.0,0.0,0.0,0.0,32.76,0.0,3.35,-17.65,dec,2025,5.65,0.4,0.4,36.45,1.0,0.01,0.01,0.11,0.0
1091,2025-12-27 00:00:00+02:00,53.7,53.7,0.0,0.0,0.0,0.0,39.42,0.0,2.6,-18.4,dec,2025,5.65,0.6,0.6,54.3,1.0,0.01,0.01,0.04,0.0
1092,2025-12-28 00:00:00+02:00,52.46,52.46,0.0,0.0,0.0,0.0,40.36,0.0,-0.01,-21.01,dec,2025,5.65,0.4,0.4,52.86,1.0,0.01,0.01,0.03,0.0
1093,2025-12-29 00:00:00+02:00,50.66,50.66,0.0,0.0,0.0,0.0,42.31,0.0,-1.45,-22.45,dec,2025,5.65,0.0,0.0,50.66,0.0,0.0,0.0,0.0,0.0
1094,2025-12-30 00:00:00+02:00,50.55,50.55,0.0,0.0,0.0,0.0,42.81,0.0,-3.92,-24.92,dec,2025,5.73,0.4,0.4,50.95,1.0,0.01,0.01,0.05,0.0
1095,2025-12-31 00:00:00+02:00,59.28,59.28,0.0,0.0,0.0,0.0,42.25,0.0,-12.4,-33.4,dec,2025,5.73,0.4,0.4,59.68,1.0,0.01,0.01,0.02,0.0
1096,2026-01-01 00:00:00+02:00,50.15,50.15,0.0,0.0,0.0,0.0,42.96,0.0,-10.14,-31.14,jan,2026,5.73,0.6,0.6,50.75,1.0,0.01,0.01,0.08,0.0
1097,2026-01-02 00:00:00+02:00,45.36,45.36,0.0,0.0,0.0,0.0,37.15,0.0,-7.28,-28.28,jan,2026,5.73,0.0,0.0,45.36,0.0,0.0,0.0,0.0,0.0
1098,2026-01-03 00:00:00+02:00,49.67,49.67,0.0,0.0,0.0,0.0,31.9,0.0,-7.97,-28.97,jan,2026,5.89,0.0,0.0,49.67,0.0,0.0,0.0,0.0,0.0
1099,2026-01-04 00:00:00+02:00,67.45,67.45,0.0,0.0,0.0,0.0,61.23,0.0,-14.3,-35.3,jan,2026,5.89,0.0,0.0,67.45,0.0,0.0,0.0,0.0,0.0
1100,2026-01-05 00:00:00+02:00,68.42,68.42,0.0,0.0,0.0,0.0,57.82,0.0,-19.66,-40.66,jan,2026,5.89,0.0,0.0,68.42,0.0,0.0,0.0,0.0,0.0
1101,2026-01-06 00:00:00+02:00,75.8,75.8,0.0,0.0,0.0,0.0,67.19,0.0,-10.33,-31.33,jan,2026,5.98,0.0,0.0,75.8,0.0,0.0,0.0,0.0,0.0
1102,2026-01-07 00:00:00+02:00,52.17,52.17,0.0,0.0,0.0,0.0,45.43,0.0,-6.14,-27.14,jan,2026,5.97,0.0,0.0,52.17,0.0,0.0,0.0,0.0,0.0
1103,2026-01-08 00:00:00+02:00,51.16,51.16,0.0,0.0,0.0,0.0,45.32,0.0,-10.2,-31.2,jan,2026,6.14,0.0,0.0,51.16,0.0,0.0,0.0,0.0,0.0
1104,2026-01-09 00:00:00+02:00,62.87,62.87,0.0,0.0,0.0,0.0,53.93,0.0,-15.36,-36.36,jan,2026,6.14,0.0,0.0,62.87,0.0,0.0,0.0,0.0,0.0
1105,2026-01-10 00:00:00+02:00,63.16,63.16,0.0,0.0,0.0,0.0,52.53,0.0,-10.71,-31.71,jan,2026,6.14,0.0,0.0,63.16,0.0,0.0,0.0,0.0,0.0
1106,2026-01-11 00:00:00+02:00,46.85,46.85,0.0,0.0,0.0,0.0,37.12,0.0,-7.11,-28.11,jan,2026,6.22,0.0,0.0,46.85,0.0,0.0,0.0,0.0,0.0
1107,2026-01-12 00:00:00+02:00,56.98,56.98,0.0,0.0,0.0,0.0,49.19,0.0,-8.68,-29.68,jan,2026,6.3,0.0,0.0,56.98,0.0,0.0,0.0,0.0,0.0
1108,2026-01-13 00:00:00+02:00,52.62,52.62,0.0,0.0,0.0,0.0,42.07,0.0,-6.49,-27.49,jan,2026,6.38,0.0,0.0,52.62,0.0,0.0,0.0,0.0,0.0
1109,2026-01-14 00:00:00+02:00,49.1,49.1,0.0,0.0,0.0,0.0,41.87,0.0,-5.82,-26.82,jan,2026,6.38,0.0,0.0,49.1,0.0,0.0,0.0,0.0,0.0
1110,2026-01-15 00:00:00+02:00,46.0,46.0,0.0,0.0,0.0,0.0,38.69,0.0,-3.32,-24.32,jan,2026,6.46,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0
1111,2026-01-16 00:00:00+02:00,42.82,42.82,0.0,0.0,0.0,0.0,30.67,0.0,0.5,-20.5,jan,2026,6.54,0.0,0.0,42.82,0.0,0.0,0.0,0.0,0.0
1112,2026-01-17 00:00:00+02:00,44.0,44.0,0.0,0.0,0.0,0.0,28.29,0.0,0.45,-20.55,jan,2026,6.63,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0
1113,2026-01-18 00:00:00+02:00,50.68,50.68,0.0,0.0,0.0,0.0,34.29,0.0,1.51,-19.49,jan,2026,6.62,0.3,0.3,50.98,1.0,0.01,0.01,0.02,0.0
1114,2026-01-19 00:00:00+02:00,45.44,45.42,0.02,0.02,0.0,0.0,40.38,0.0,-0.49,-21.49,jan,2026,6.79,1.1,1.08,46.5,0.98,0.02,0.02,0.18,0.0
1115,2026-01-20 00:00:00+02:00,43.89,43.89,0.0,0.0,0.0,0.0,35.07,0.0,-3.09,-24.09,jan,2026,6.78,0.5,0.5,44.39,1.0,0.01,0.01,0.05,0.0
1116,2026-01-21 00:00:00+02:00,38.11,38.11,0.0,0.0,0.0,0.0,29.62,0.0,-3.44,-24.44,jan,2026,6.95,0.5,0.5,38.61,1.0,0.01,0.01,0.06,0.0
1117,2026-01-22 00:00:00+02:00,47.25,47.25,0.0,0.0,0.0,0.0,38.08,0.0,-5.39,-26.39,jan,2026,6.95,0.3,0.3,47.55,1.0,0.01,0.01,0.03,0.0
1118,2026-01-23 00:00:00+02:00,49.91,49.91,0.0,0.0,0.0,0.0,39.88,0.0,-7.85,-28.85,jan,2026,7.03,0.4,0.4,50.31,1.0,0.01,0.01,0.04,0.0
1119,2026-01-24 00:00:00+02:00,58.64,58.64,0.0,0.0,0.0,0.0,40.14,0.0,-9.67,-30.67,jan,2026,7.11,0.2,0.2,58.84,1.0,0.0,0.0,0.01,0.0
1120,2026-01-25 00:00:00+02:00,60.87,60.87,0.0,0.0,0.0,0.0,47.94,0.0,-10.0,-31.0,jan,2026,7.19,0.2,0.2,61.07,1.0,0.0,0.0,0.02,0.0
1121,2026-01-26 00:00:00+02:00,50.7,50.7,0.0,0.0,0.0,0.0,35.54,0.0,-8.78,-29.78,jan,2026,7.26,0.3,0.3,51.0,1.0,0.01,0.01,0.02,0.0
1122,2026-01-27 00:00:00+02:00,56.96,56.96,0.0,0.0,0.0,0.0,48.49,0.0,-8.68,-29.68,jan,2026,7.34,0.3,0.3,57.26,1.0,0.01,0.01,0.03,0.0
1123,2026-01-28 00:00:00+02:00,59.25,59.25,0.0,0.0,0.0,0.0,44.63,0.0,-11.92,-32.93,jan,2026,7.42,0.2,0.2,59.45,1.0,0.0,0.0,0.01,0.0
1124,2026-01-29 00:00:00+02:00,60.93,60.93,0.0,0.0,0.0,0.0,44.14,0.0,-12.54,-33.54,jan,2026,7.5,0.1,0.1,61.03,1.0,0.0,0.0,0.01,0.0
1125,2026-01-30 00:00:00+02:00,63.77,63.77,0.0,0.0,0.0,0.0,46.3,0.0,-17.27,-38.27,jan,2026,7.58,0.0,0.0,63.77,0.0,0.0,0.0,0.0,0.0
1126,2026-01-31 00:00:00+02:00,69.23,69.23,0.0,0.0,0.0,0.0,53.67,0.0,-16.51,-37.51,jan,2026,7.66,0.0,0.0,69.23,0.0,0.0,0.0,0.0,0.0
1127,2026-02-01 00:00:00+02:00,88.65,88.65,0.0,0.0,0.0,0.0,61.84,0.0,-17.53,-38.53,feb,2026,7.65,0.0,0.0,88.65,0.0,0.0,0.0,0.0,0.0
1128,2026-02-02 00:00:00+02:00,96.85,96.85,0.0,0.0,0.0,0.0,64.11,0.0,-19.23,-40.23,feb,2026,7.82,0.1,0.1,96.95,1.0,0.0,0.0,0.0,0.0
1129,2026-02-03 00:00:00+02:00,83.26,83.26,0.0,0.0,0.0,0.0,58.81,0.0,-16.75,-37.75,feb,2026,7.89,0.2,0.2,83.46,1.0,0.0,0.0,0.01,0.0
1130,2026-02-04 00:00:00+02:00,62.1,62.1,0.0,0.0,0.0,0.0,46.89,0.0,-13.92,-34.92,feb,2026,7.97,0.2,0.2,62.3,1.0,0.0,0.0,0.01,0.0
1131,2026-02-05 00:00:00+02:00,66.65,66.65,0.0,0.0,0.0,0.0,50.11,0.0,-13.62,-34.62,feb,2026,8.05,0.4,0.4,67.05,1.0,0.01,0.01,0.02,0.0
1132,2026-02-06 00:00:00+02:00,75.44,75.44,0.0,0.0,0.0,0.0,53.54,0.0,-15.4,-36.4,feb,2026,8.12,0.2,0.2,75.64,1.0,0.0,0.0,0.01,0.0
1133,2026-02-07 00:00:00+02:00,68.19,68.19,0.0,0.0,0.0,0.0,49.8,0.0,-14.98,-35.98,feb,2026,8.28,0.1,0.1,68.29,1.0,0.0,0.0,0.01,0.0
1134,2026-02-08 00:00:00+02:00,66.14,66.14,0.0,0.0,0.0,0.0,39.36,0.0,-11.1,-32.1,feb,2026,8.28,0.3,0.3,66.44,1.0,0.0,0.0,0.01,0.0
1135,2026-02-09 00:00:00+02:00,50.74,50.74,0.0,0.0,0.0,0.0,33.77,0.0,-6.28,-27.28,feb,2026,8.44,0.4,0.4,51.14,1.0,0.01,0.01,0.02,0.0
1136,2026-02-10 00:00:00+02:00,56.14,56.14,0.0,0.0,0.0,0.0,37.33,0.0,-6.42,-27.42,feb,2026,8.43,0.6,0.6,56.74,1.0,0.01,0.01,0.03,0.0
1137,2026-02-11 00:00:00+02:00,39.18,39.18,0.0,0.0,0.0,0.0,28.91,0.0,-5.62,-26.62,feb,2026,8.59,0.3,0.3,39.48,1.0,0.01,0.01,0.03,0.0
1138,2026-02-12 00:00:00+02:00,57.15,57.15,0.0,0.0,0.0,0.0,37.71,0.0,-11.03,-32.03,feb,2026,8.58,0.1,0.1,57.25,1.0,0.0,0.0,0.01,0.0
1139,2026-02-13 00:00:00+02:00,59.12,59.12,0.0,0.0,0.0,0.0,42.01,0.0,-14.88,-35.88,feb,2026,8.74,0.0,0.0,59.12,0.0,0.0,0.0,0.0,0.0
1140,2026-02-14 00:00:00+02:00,68.29,68.29,0.0,0.0,0.0,0.0,35.8,0.0,-16.89,-37.89,feb,2026,8.81,0.1,0.1,68.39,1.0,0.0,0.0,0.0,0.0
1141,2026-02-15 00:00:00+02:00,70.88,70.88,0.0,0.0,0.0,0.0,45.78,0.0,-11.17,-32.17,feb,2026,8.88,0.3,0.3,71.18,1.0,0.0,0.0,0.01,0.0
1142,2026-02-16 00:00:00+02:00,60.39,60.39,0.0,0.0,0.0,0.0,34.97,0.0,-9.51,-30.51,feb,2026,8.96,0.3,0.3,60.69,1.0,0.0,0.0,0.01,0.0
1143,2026-02-17 00:00:00+02:00,57.73,57.73,0.0,0.0,0.0,0.0,41.25,0.0,-9.45,-30.45,feb,2026,9.03,0.3,0.3,58.03,1.0,0.01,0.01,0.02,0.0
1144,2026-02-18 00:00:00+02:00,64.76,64.76,0.0,0.0,0.0,0.0,43.77,0.0,-12.17,-33.17,feb,2026,9.18,0.5,0.5,65.26,1.0,0.01,0.01,0.02,0.0
1145,2026-02-19 00:00:00+02:00,70.16,70.16,0.0,0.0,0.0,0.0,49.52,0.0,-11.48,-32.48,feb,2026,9.17,0.5,0.5,70.66,1.0,0.01,0.01,0.02,0.0
1146,2026-02-20 00:00:00+02:00,74.17,74.17,0.0,0.0,0.0,0.0,56.17,0.0,-10.28,-31.28,feb,2026,9.33,0.4,0.4,74.57,1.0,0.01,0.01,0.02,0.0
1147,2026-02-21 00:00:00+02:00,57.99,57.99,0.0,0.0,0.0,0.0,25.58,0.0,-0.68,-21.68,feb,2026,9.32,0.0,0.0,57.99,0.0,0.0,0.0,0.0,0.0
1148,2026-02-22 00:00:00+02:00,45.85,45.85,0.0,0.0,0.0,0.0,29.0,0.0,-4.49,-25.49,feb,2026,9.47,0.0,0.0,45.85,0.0,0.0,0.0,0.0,0.0
1149,2026-02-23 00:00:00+02:00,59.3,59.3,0.0,0.0,0.0,0.0,32.06,0.0,-8.34,-29.34,feb,2026,9.46,0.0,0.0,59.3,0.0,0.0,0.0,0.0,0.0
1150,2026-02-24 00:00:00+02:00,47.93,47.93,0.0,0.0,0.0,0.0,30.17,0.0,-6.96,-27.96,feb,2026,9.61,0.0,0.0,47.93,0.0,0.0,0.0,0.0,0.0
1151,2026-02-25 00:00:00+02:00,57.4,57.4,0.0,0.0,0.0,0.0,33.19,0.0,-8.51,-29.51,feb,2026,9.68,0.0,0.0,57.4,0.0,0.0,0.0,0.0,0.0
1152,2026-02-26 00:00:00+02:00,59.2,59.2,0.0,0.0,0.0,0.0,33.4,0.0,0.48,-20.52,feb,2026,9.75,0.0,0.0,59.2,0.0,0.0,0.0,0.0,0.0
1153,2026-02-27 00:00:00+02:00,35.99,35.99,0.0,0.0,0.0,0.0,26.62,0.0,2.78,-18.22,feb,2026,9.82,0.5,0.5,36.49,1.0,0.01,0.01,0.05,0.0
1154,2026-02-28 00:00:00+02:00,33.8,33.69,0.11,0.11,0.01,0.0,18.41,0.0,1.78,-19.22,feb,2026,9.89,3.2,3.09,36.78,0.97,0.09,0.08,0.17,0.0
1155,2026-03-01 00:00:00+02:00,49.47,49.44,0.03,0.03,0.0,0.0,25.04,0.0,0.78,-20.22,mar,2026,9.95,2.2,2.17,51.61,0.99,0.04,0.04,0.08,0.0
1156,2026-03-02 00:00:00+02:00,43.15,43.01,0.14,0.14,0.01,0.0,26.7,0.0,0.42,-20.58,mar,2026,10.1,3.7,3.56,46.57,0.96,0.08,0.08,0.18,0.0
1157,2026-03-03 00:00:00+02:00,35.4,35.32,0.08,0.08,0.01,0.0,21.53,0.0,0.36,-20.64,mar,2026,10.17,2.2,2.12,37.44,0.96,0.06,0.06,0.13,0.0
1158,2026-03-04 00:00:00+02:00,26.84,25.83,1.97,1.01,0.12,0.96,18.71,0.71,2.41,-18.59,mar,2026,10.24,7.4,5.43,31.26,0.73,0.24,0.17,0.43,0.1
1159,2026-03-05 00:00:00+02:00,35.28,34.59,0.88,0.69,0.02,0.19,14.23,0.19,3.19,-17.81,mar,2026,10.3,9.2,8.32,42.91,0.9,0.21,0.19,0.29,0.02
1160,2026-03-06 00:00:00+02:00,40.26,40.0,0.73,0.26,0.01,0.47,23.53,0.4,0.93,-20.07,mar,2026,10.37,10.1,9.37,49.37,0.93,0.2,0.19,0.36,0.04
1161,2026-03-07 00:00:00+02:00,26.66,25.55,2.23,1.11,0.05,1.12,15.76,1.07,1.68,-19.32,mar,2026,10.52,11.1,8.87,34.42,0.8,0.32,0.26,0.48,0.1
1162,2026-03-08 00:00:00+02:00,32.06,31.83,0.99,0.23,0.02,0.76,17.42,0.56,1.52,-19.48,mar,2026,10.5,11.5,10.51,42.34,0.91,0.27,0.25,0.42,0.05
1163,2026-03-09 00:00:00+02:00,41.69,41.44,0.36,0.25,0.02,0.11,20.03,0.11,1.7,-19.3,mar,2026,10.65,3.5,3.14,44.58,0.9,0.08,0.07,0.13,0.03
1164,2026-03-10 00:00:00+02:00,28.7,27.77,3.19,0.93,0.04,2.26,17.81,0.99,2.94,-18.06,mar,2026,10.63,12.2,9.01,36.78,0.74,0.33,0.24,0.47,0.08
1165,2026-03-11 00:00:00+02:00,38.75,38.1,1.02,0.65,0.02,0.37,19.04,0.37,2.68,-18.32,mar,2026,10.77,7.7,6.68,44.78,0.87,0.17,0.15,0.26,0.05
1166,2026-03-12 00:00:00+02:00,42.27,41.75,0.79,0.52,0.03,0.27,26.65,0.27,3.32,-17.68,mar,2026,10.83,6.1,5.31,47.06,0.87,0.13,0.11,0.26,0.04
1167,2026-03-13 00:00:00+02:00,24.49,23.37,3.11,1.12,0.1,1.99,13.66,0.75,4.77,-16.23,mar,2026,10.9,13.4,10.29,33.66,0.77,0.4,0.31,0.51,0.06
1168,2026-03-14 00:00:00+02:00,32.8,32.31,0.49,0.49,0.02,0.0,13.84,0.0,5.41,-15.59,mar,2026,10.96,7.8,7.31,39.62,0.94,0.2,0.18,0.28,0.0
1169,2026-03-15 00:00:00+02:00,30.31,29.13,2.01,1.18,0.08,0.83,23.05,0.81,3.8,-17.2,mar,2026,11.02,9.6,7.59,36.72,0.79,0.26,0.21,0.56,0.08
1170,2026-03-16 00:00:00+02:00,38.77,37.85,0.96,0.92,0.05,0.04,25.16,0.04,2.13,-18.87,mar,2026,11.08,7.6,6.64,44.49,0.87,0.17,0.15,0.34,0.01
1171,2026-03-17 00:00:00+02:00,31.91,31.18,0.92,0.73,0.06,0.19,17.53,0.12,1.54,-19.46,mar,2026,11.22,6.9,5.98,37.16,0.87,0.19,0.16,0.3,0.02
1172,2026-03-18 00:00:00+02:00,32.84,32.29,0.55,0.55,0.02,0.0,14.77,0.0,1.34,-19.66,mar,2026,11.2,7.0,6.45,38.74,0.92,0.18,0.17,0.27,0.0
1173,2026-03-19 00:00:00+02:00,25.22,23.91,3.07,1.31,0.11,1.76,14.62,0.52,4.76,-16.24,mar,2026,11.26,11.3,8.23,32.14,0.73,0.35,0.26,0.47,0.05
1174,2026-03-20 00:00:00+02:00,30.52,28.97,2.24,1.55,0.06,0.69,14.42,0.69,2.41,-18.59,mar,2026,11.23,14.4,12.16,41.13,0.84,0.35,0.3,0.46,0.05
1175,2026-03-21 00:00:00+02:00,26.22,25.57,5.17,0.65,0.08,4.52,17.71,1.17,4.54,-16.46,mar,2026,11.21,19.5,14.33,39.9,0.73,0.49,0.36,0.65,0.06
1176,2026-03-22 00:00:00+02:00,24.23,23.31,6.77,0.92,0.17,5.85,17.21,0.78,4.58,-16.42,mar,2026,11.18,19.0,12.23,35.54,0.64,0.53,0.34,0.67,0.04
1177,2026-03-23 00:00:00+02:00,29.01,27.75,1.85,1.26,0.09,0.59,13.23,0.59,3.18,-17.82,mar,2026,11.08,12.1,10.25,38.0,0.85,0.32,0.27,0.41,0.05
1178,2026-03-24 00:00:00+02:00,40.5,40.5,0.0,0.0,0.0,0.0,11.6,0.0,2.04,-18.96,mar,2026,10.97,0.4,0.4,40.9,1.0,0.01,0.01,0.01,0.0
1179,2026-03-25 00:00:00+02:00,27.09,26.79,0.47,0.3,0.01,0.17,9.42,0.17,4.28,-16.72,mar,2026,10.94,3.7,3.23,30.02,0.87,0.12,0.11,0.16,0.05
1180,2026-03-26 00:00:00+02:00,25.55,24.77,0.87,0.78,0.03,0.09,9.71,0.09,3.24,-17.76,mar,2026,10.91,6.4,5.53,30.3,0.86,0.21,0.18,0.27,0.01
1181,2026-03-27 00:00:00+02:00,19.78,18.77,5.39,1.01,0.14,4.38,9.72,1.33,3.85,-17.15,mar,2026,10.8,22.4,17.01,35.78,0.76,0.63,0.48,0.65,0.06
1182,2026-03-28 00:00:00+02:00,36.56,36.19,0.49,0.37,0.02,0.12,11.61,0.12,1.62,-19.38,mar,2026,10.77,9.0,8.51,44.7,0.95,0.2,0.19,0.26,0.01
1183,2026-03-29 00:00:00+02:00,19.95,18.44,3.34,1.51,0.13,1.83,9.07,1.08,3.21,-17.79,mar,2026,10.75,15.7,12.36,30.8,0.79,0.51,0.4,0.57,0.07
1184,2026-03-30 00:00:00+03:00,27.7,27.41,0.29,0.29,0.01,0.0,11.94,0.0,1.61,-19.39,mar,2026,10.72,5.6,5.31,32.72,0.95,0.17,0.16,0.26,0.0
1185,2026-03-31 00:00:00+03:00,21.16,19.79,3.11,1.37,0.12,1.74,10.74,0.45,1.77,-19.23,mar,2026,10.69,22.1,18.99,38.78,0.86,0.57,0.49,0.68,0.02
1186,2026-04-01 00:00:00+03:00,15.78,14.52,10.61,1.26,0.2,9.35,9.57,1.62,2.8,-18.2,apr,2026,10.49,24.9,14.29,28.81,0.57,0.86,0.5,0.74,0.07
1187,2026-04-02 00:00:00+03:00,23.96,23.55,1.07,0.41,0.02,0.66,10.32,0.66,4.79,-16.21,apr,2026,10.47,10.6,9.53,33.08,0.9,0.32,0.29,0.42,0.06
1188,2026-04-03 00:00:00+03:00,17.99,16.65,6.65,1.34,0.12,5.31,9.32,1.43,4.05,-16.95,apr,2026,10.44,17.4,10.75,27.4,0.62,0.64,0.39,0.59,0.08
