,time,total_grid,bought_grid,excess_produced,compensated,compensation_rate,sold_grid,nighttime_bought_grid,wasted_production,temperature,temperature_diff,month,year,sun_factor
1156,2026-03-02 00:00:00+02:00,43.15,43.01,0.14,0.14,0.01,0.0,26.7,0.0,0.42,-20.58,mar,2026,10.1
1157,2026-03-03 00:00:00+02:00,35.4,35.32,0.08,0.08,0.01,0.0,21.53,0.0,0.36,-20.64,mar,2026,10.17
1158,2026-03-04 00:00:00+02:00,26.84,25.83,1.97,1.01,0.12,0.96,18.71,0.71,2.41,-18.59,mar,2026,10.24
1159,2026-03-05 00:00:00+02:00,35.28,34.59,0.88,0.69,0.02,0.19,14.23,0.19,3.19,-17.81,mar,2026,10.3
1160,2026-03-06 00:00:00+02:00,40.26,40.0,0.73,0.26,0.01,0.47,23.53,0.4,0.93,-20.07,mar,2026,10.37
1161,2026-03-07 00:00:00+02:00,26.66,25.55,2.23,1.11,0.05,1.12,15.76,1.07,1.68,-19.32,mar,2026,10.52
1162,2026-03-08 00:00:00+02:00,32.06,31.83,0.99,0.23,0.02,0.76,17.42,0.56,1.52,-19.48,mar,2026,10.5
1163,2026-03-09 00:00:00+02:00,41.69,41.44,0.36,0.25,0.02,0.11,20.03,0.11,1.7,-19.3,mar,2026,10.65
1164,2026-03-10 00:00:00+02:00,28.7,27.77,3.19,0.93,0.04,2.26,17.81,0.99,2.94,-18.06,mar,2026,10.63
1165,2026-03-11 00:00:00+02:00,38.75,38.1,1.02,0.65,0.02,0.37,19.04,0.37,2.68,-18.32,mar,2026,10.77
1166,2026-03-12 00:00:00+02:00,42.27,41.75,0.79,0.52,0.03,0.27,26.65,0.27,3.32,-17.68,mar,2026,10.83
1167,2026-03-13 00:00:00+02:00,24.49,23.37,3.11,1.12,0.1,1.99,13.66,0.75,4.77,-16.23,mar,2026,10.9
1168,2026-03-14 00:00:00+02:00,32.8,32.31,0.49,0.49,0.02,0.0,13.84,0.0,5.41,-15.59,mar,2026,10.96
1169,2026-03-15 00:00:00+02:00,30.31,29.13,2.01,1.18,0.08,0.83,23.05,0.81,3.8,-17.2,mar,2026,11.02
1170,2026-03-16 00:00:00+02:00,38.77,37.85,0.96,0.92,0.05,0.04,25.16,0.04,2.13,-18.87,mar,2026,11.08
1171,2026-03-17 00:00:00+02:00,31.91,31.18,0.92,0.73,0.06,0.19,17.53,0.12,1.54,-19.46,mar,2026,11.22
1172,2026-03-18 00:00:00+02:00,32.84,32.29,0.55,0.55,0.02,0.0,14.77,0.0,1.34,-19.66,mar,2026,11.2
1173,2026-03-19 00:00:00+02:00,25.22,23.91,3.07,1.31,0.11,1.76,14.62,0.52,4.76,-16.24,mar,2026,11.26
1174,2026-03-20 00:00:00+02:00,30.52,28.97,2.24,1.55,0.06,0.69,14.42,0.69,2.41,-18.59,mar,2026,11.23
1175,2026-03-21 00:00:00+02:00,26.22,25.57,5.17,0.65,0.08,4.52,17.71,1.17,4.54,-16.46,mar,2026,11.21
1176,2026-03-22 00:00:00+02:00,24.23,23.31,6.77,0.92,0.17,5.85,17.21,0.78,4.58,-16.42,mar,2026,11.18
1177,2026-03-23 00:00:00+02:00,29.01,27.75,1.85,1.26,0.09,0.59,13.23,0.59,3.18,-17.82,mar,2026,11.08
1178,2026-03-24 00:00:00+02:00,40.5,40.5,0.0,0.0,0.0,0.0,11.6,0.0,2.04,-18.96,mar,2026,10.97
1179,2026-03-25 00:00:00+02:00,27.09,26.79,0.47,0.3,0.01,0.17,9.42,0.17,4.28,-16.72,mar,2026,10.94
1180,2026-03-26 00:00:00+02:00,25.55,24.77,0.87,0.78,0.03,0.09,9.71,0.09,3.24,-17.76,mar,2026,10.91
1181,2026-03-27 00:00:00+02:00,19.78,18.77,5.39,1.01,0.14,4.38,9.72,1.33,3.85,-17.15,mar,2026,10.8
1182,2026-03-28 00:00:00+02:00,36.56,36.19,0.49,0.37,0.02,0.12,11.61,0.12,1.62,-19.38,mar,2026,10.77
1183,2026-03-29 00:00:00+02:00,19.95,18.44,3.34,1.51,0.13,1.83,9.07,1.08,3.21,-17.79,mar,2026,10.75
1184,2026-03-30 00:00:00+03:00,27.7,27.41,0.29,0.29,0.01,0.0,11.94,0.0,1.61,-19.39,mar,2026,10.72
1185,2026-03-31 00:00:00+03:00,21.16,19.79,3.11,1.37,0.12,1.74,10.74,0.45,1.77,-19.23,mar,2026,10.69
1186,2026-04-01 00:00:00+03:00,15.78,14.52,10.61,1.26,0.2,9.35,9.57,1.62,2.8,-18.2,apr,2026,10.49
1187,2026-04-02 00:00:00+03:00,23.96,23.55,1.07,0.41,0.02,0.66,10.32,0.66,4.79,-16.21,apr,2026,10.47
1188,2026-04-03 00:00:00+03:00,17.99,16.65,6.65,1.34,0.12,5.31,9.32,1.43,4.05,-16.95,apr,2026,10.44
1189,2026-04-04 00:00:00+03:00,37.39,37.32,0.07,0.07,0.01,0.0,12.93,0.0,0.72,-20.28,apr,2026,10.41
1190,2026-04-05 00:00:00+03:00,26.09,25.41,1.82,0.68,0.09,1.14,10.95,0.5,2.42,-18.58,apr,2026,10.29
1191,2026-04-06 00:00:00+03:00,21.4,20.48,1.12,0.92,0.09,0.2,8.83,0.15,3.48,-17.53,apr,2026,10.26
1192,2026-04-07 00:00:00+03:00,25.22,24.46,0.96,0.76,0.06,0.2,9.23,0.17,4.89,-16.11,apr,2026,10.23
1193,2026-04-08 00:00:00+03:00,14.71,14.1,16.41,0.61,0.23,15.8,11.11,0.68,4.52,-16.48,apr,2026,10.2
1194,2026-04-09 00:00:00+03:00,17.29,16.51,15.66,0.78,0.23,14.88,12.35,0.44,1.39,-19.61,apr,2026,10.09
1195,2026-04-10 00:00:00+03:00,17.65,16.43,9.05,1.22,0.16,7.83,11.09,1.05,2.64,-18.36,apr,2026,9.98
1196,2026-04-11 00:00:00+03:00,19.36,18.12,6.33,1.24,0.17,5.09,12.65,2.06,4.27,-16.73,apr,2026,9.94
1197,2026-04-12 00:00:00+03:00,24.12,22.82,8.07,1.3,0.18,6.77,11.41,1.89,5.22,-15.78,apr,2026,9.91
1198,2026-04-13 00:00:00+03:00,21.59,20.63,11.18,0.96,0.09,10.22,8.45,1.79,6.05,-14.95,apr,2026,9.88
1199,2026-04-14 00:00:00+03:00,19.31,17.81,10.72,1.5,0.29,9.22,8.48,0.04,5.87,-15.13,apr,2026,9.77
1200,2026-04-15 00:00:00+03:00,11.77,11.15,16.33,0.62,0.33,15.71,7.4,0.44,7.6,-13.4,apr,2026,9.74
1201,2026-04-16 00:00:00+03:00,13.15,12.61,2.29,0.54,0.15,1.75,6.28,0.27,6.34,-14.66,apr,2026,9.71
1202,2026-04-17 00:00:00+03:00,13.32,12.38,14.64,0.94,0.29,13.7,9.84,1.37,11.03,-9.97,apr,2026,9.67
1203,2026-04-18 00:00:00+03:00,22.99,21.7,7.23,1.29,0.13,5.94,10.41,2.51,7.42,-13.58,apr,2026,9.48
1204,2026-04-19 00:00:00+03:00,10.78,10.59,22.78,0.19,0.24,22.59,8.0,0.08,5.72,-15.28,apr,2026,9.45
1205,2026-04-20 00:00:00+03:00,10.58,10.33,19.19,0.25,0.32,18.94,8.21,0.14,5.98,-15.02,apr,2026,9.42
1206,2026-04-21 00:00:00+03:00,10.35,9.74,17.37,0.61,0.26,16.76,7.75,0.35,7.7,-13.3,apr,2026,9.39
1207,2026-04-22 00:00:00+03:00,14.16,13.38,7.59,0.78,0.28,6.81,6.83,0.74,6.12,-14.88,apr,2026,9.35
1208,2026-04-23 00:00:00+03:00,11.9,10.62,14.26,1.28,0.38,12.98,6.17,0.4,5.51,-15.49,apr,2026,9.24
1209,2026-04-24 00:00:00+03:00,12.1,10.94,14.87,1.16,0.27,13.71,7.45,1.07,6.61,-14.39,apr,2026,9.21
1210,2026-04-25 00:00:00+03:00,18.1,16.4,8.65,1.7,0.26,6.95,6.77,1.33,4.82,-16.18,apr,2026,9.18
1211,2026-04-26 00:00:00+03:00,19.26,17.37,12.95,1.89,0.27,11.06,9.09,1.44,3.27,-17.73,apr,2026,9.07
1212,2026-04-27 00:00:00+03:00,23.86,21.09,8.13,2.77,0.18,5.36,9.1,2.03,3.83,-17.17,apr,2026,9.04
1213,2026-04-28 00:00:00+03:00,15.22,12.81,17.46,2.41,0.36,15.05,9.32,0.7,3.88,-17.12,apr,2026,9.01
1214,2026-04-29 00:00:00+03:00,15.6,14.58,11.84,1.02,0.26,10.82,11.53,0.7,3.77,-17.23,apr,2026,8.9
1215,2026-04-30 00:00:00+03:00,13.23,11.85,11.41,1.38,0.19,10.03,6.36,1.5,8.9,-12.1,apr,2026,8.87
1216,2026-05-01 00:00:00+03:00,6.62,6.15,21.4,0.47,0.36,20.93,5.67,0.11,11.16,-9.84,may,2026,8.84
1217,2026-05-02 00:00:00+03:00,21.0,20.71,6.63,0.29,0.05,6.34,5.15,0.08,11.81,-9.19,may,2026,8.81
1218,2026-05-03 00:00:00+03:00,7.05,6.15,16.89,0.9,0.27,15.99,4.16,0.74,9.31,-11.69,may,2026,8.78
1219,2026-05-04 00:00:00+03:00,21.81,20.85,0.97,0.96,0.04,0.01,4.77,0.01,5.96,-15.04,may,2026,8.67
1220,2026-05-05 00:00:00+03:00,16.05,12.74,14.02,3.31,0.31,10.71,5.27,2.19,6.07,-14.93,may,2026,8.56
1221,2026-05-06 00:00:00+03:00,8.68,8.41,27.83,0.27,0.34,27.56,6.82,0.13,5.58,-15.42,may,2026,8.53
1222,2026-05-07 00:00:00+03:00,11.51,10.8,24.37,0.71,0.37,23.66,8.11,0.15,5.84,-15.16,may,2026,8.51
1223,2026-05-08 00:00:00+03:00,10.13,9.42,25.38,0.71,0.29,24.67,6.4,0.88,7.7,-13.3,may,2026,8.48
1224,2026-05-09 00:00:00+03:00,8.43,7.2,19.91,1.23,0.35,18.68,4.81,0.32,9.13,-11.87,may,2026,8.45
1225,2026-05-10 00:00:00+03:00,7.52,6.96,25.24,0.56,0.39,24.68,4.92,0.03,9.2,-11.8,may,2026,8.42
1226,2026-05-11 00:00:00+03:00,8.8,7.54,11.02,1.26,0.28,9.76,3.75,2.19,10.11,-10.89,may,2026,8.32
1227,2026-05-12 00:00:00+03:00,22.97,22.41,0.57,0.56,0.08,0.01,3.63,0.01,9.0,-12.0,may,2026,8.22
1228,2026-05-13 00:00:00+03:00,14.81,13.89,2.22,0.92,0.18,1.3,3.97,0.39,11.0,-10.0,may,2026,8.19
1229,2026-05-14 00:00:00+03:00,20.31,18.62,5.25,1.69,0.17,3.56,4.96,1.38,8.32,-12.68,may,2026,8.16
1230,2026-05-15 00:00:00+03:00,8.03,6.69,24.35,1.34,0.37,23.01,4.45,1.16,12.12,-8.88,may,2026,8.14
1231,2026-05-16 00:00:00+03:00,7.9,7.09,19.55,0.81,0.26,18.74,4.86,0.25,12.7,-8.3,may,2026,8.12
1232,2026-05-17 00:00:00+03:00,13.09,11.24,14.34,1.85,0.21,12.49,5.87,1.57,7.85,-13.15,may,2026,8.09
1233,2026-05-18 00:00:00+03:00,9.16,8.16,19.06,1.0,0.26,18.06,4.8,1.07,11.94,-9.06,may,2026,8.07
1234,2026-05-19 00:00:00+03:00,13.99,12.63,5.5,1.36,0.18,4.14,2.62,1.13,14.32,-6.68,may,2026,8.05
1235,2026-05-20 00:00:00+03:00,6.43,4.85,23.3,1.58,0.32,21.72,2.85,0.05,12.79,-8.21,may,2026,7.87
1236,2026-05-21 00:00:00+03:00,6.36,5.47,19.53,0.89,0.33,18.64,4.31,0.54,12.42,-8.58,may,2026,7.85
1237,2026-05-22 00:00:00+03:00,4.43,3.68,25.78,0.75,0.43,25.03,2.94,0.54,13.78,-7.22,may,2026,7.83
1238,2026-05-23 00:00:00+03:00,4.55,4.15,27.69,0.4,0.32,27.29,3.4,0.16,16.3,-4.7,may,2026,7.81
1239,2026-05-24 00:00:00+03:00,6.11,3.7,16.98,2.41,0.42,14.57,1.16,0.87,15.06,-5.94,may,2026,7.79
1240,2026-05-25 00:00:00+03:00,2.82,2.27,33.14,0.55,0.33,32.59,1.87,0.24,12.73,-8.27,may,2026,7.77
1241,2026-05-26 00:00:00+03:00,8.94,7.73,21.62,1.21,0.34,20.41,5.17,1.91,11.64,-9.36,may,2026,7.75
1242,2026-05-27 00:00:00+03:00,6.87,5.7,25.78,1.17,0.45,24.61,4.41,0.59,10.44,-10.56,may,2026,7.73
1243,2026-05-28 00:00:00+03:00,7.45,5.64,26.71,1.81,0.41,24.9,4.43,0.37,11.7,-9.3,may,2026,7.71
1244,2026-05-29 00:00:00+03:00,6.25,5.51,33.58,0.74,0.24,32.84,4.61,0.23,11.9,-9.1,may,2026,7.62
1245,2026-05-30 00:00:00+03:00,7.45,6.88,28.88,0.57,0.13,28.31,4.79,0.92,13.64,-7.36,may,2026,7.6
1246,2026-05-31 00:00:00+03:00,5.2,4.34,23.23,0.86,0.25,22.37,1.12,1.16,14.77,-6.23,may,2026,7.59
1247,2026-06-01 00:00:00+03:00,5.35,4.2,22.36,1.15,0.26,21.21,0.99,1.81,14.3,-6.7,jun,2026,7.57
1248,2026-06-02 00:00:00+03:00,5.61,3.71,20.3,1.9,0.33,18.4,1.38,1.03,15.29,-5.71,jun,2026,7.56
1249,2026-06-03 00:00:00+03:00,2.4,1.79,23.6,0.61,0.28,22.99,1.22,0.56,16.47,-4.53,jun,2026,7.55
1250,2026-06-04 00:00:00+03:00,7.21,6.76,23.43,0.45,0.13,22.98,1.08,0.42,19.2,-1.8,jun,2026,7.53
1251,2026-06-05 00:00:00+03:00,10.88,9.7,10.52,1.18,0.1,9.34,1.2,2.12,17.14,-3.86,jun,2026,7.45
1252,2026-06-06 00:00:00+03:00,7.94,7.1,3.5,0.84,0.14,2.66,1.02,0.76,14.44,-6.56,jun,2026,7.43
1253,2026-06-07 00:00:00+03:00,4.14,2.78,26.88,1.36,0.42,25.52,1.69,0.8,14.89,-6.11,jun,2026,7.42
1254,2026-06-08 00:00:00+03:00,2.21,1.69,27.87,0.52,0.37,27.35,1.25,0.29,16.71,-4.29,jun,2026,7.34
1255,2026-06-09 00:00:00+03:00,6.83,5.93,14.0,0.9,0.29,13.1,1.33,1.86,16.5,-4.5,jun,2026,7.33
1256,2026-06-10 00:00:00+03:00,4.95,3.45,27.25,1.5,0.35,25.75,1.73,0.77,14.79,-6.21,jun,2026,7.32
1257,2026-06-11 00:00:00+03:00,7.49,6.7,10.55,0.79,0.29,9.76,1.09,1.21,13.91,-7.09,jun,2026,7.31
1258,2026-06-12 00:00:00+03:00,8.45,6.86,10.94,1.59,0.35,9.35,1.19,1.88,12.95,-8.05,jun,2026,7.31
1259,2026-06-13 00:00:00+03:00,12.34,11.15,8.82,1.19,0.15,7.63,2.29,1.47,13.82,-7.18,jun,2026,7.3
1260,2026-06-14 00:00:00+03:00,10.65,8.61,13.79,2.04,0.27,11.75,1.97,2.23,11.77,-9.23,jun,2026,7.29
1261,2026-06-15 00:00:00+03:00,6.79,5.82,9.12,0.97,0.3,8.15,2.13,1.25,13.28,-7.72,jun,2026,7.29
1262,2026-06-16 00:00:00+03:00,3.69,2.94,34.17,0.75,0.46,33.42,2.07,0.28,14.81,-6.19,jun,2026,7.29
1263,2026-06-17 00:00:00+03:00,5.48,4.44,22.28,1.04,0.35,21.24,1.61,1.36,15.46,-5.54,jun,2026,7.36
1264,2026-06-18 00:00:00+03:00,2.31,1.82,27.05,0.49,0.42,26.56,1.12,0.44,16.03,-4.97,jun,2026,7.35
1265,2026-06-19 00:00:00+03:00,1.84,1.19,31.85,0.65,0.34,31.2,0.85,0.17,17.37,-3.63,jun,2026,7.35
1266,2026-06-20 00:00:00+03:00,1.95,1.92,35.62,0.03,0.02,35.59,0.93,0.07,19.21,-1.79,jun,2026,7.35
1267,2026-06-21 00:00:00+03:00,3.7,2.77,26.49,0.93,0.2,25.56,0.84,1.38,20.28,-0.72,jun,2026,7.35
1268,2026-06-22 00:00:00+03:00,1.69,1.32,37.3,0.37,0.33,36.93,0.91,0.17,16.38,-4.62,jun,2026,7.35
1269,2026-06-23 00:00:00+03:00,1.76,1.4,23.4,0.36,0.34,23.04,1.08,0.04,13.61,-7.39,jun,2026,7.35
1270,2026-06-24 00:00:00+03:00,8.46,7.58,14.94,0.88,0.29,14.06,1.39,1.21,15.65,-5.35,jun,2026,7.28
1271,2026-06-25 00:00:00+03:00,3.21,1.9,21.93,1.31,0.47,20.62,1.06,0.76,15.15,-5.85,jun,2026,7.28
1272,2026-06-26 00:00:00+03:00,5.28,4.56,21.27,0.72,0.2,20.55,1.16,0.81,16.13,-4.87,jun,2026,7.29
1273,2026-06-27 00:00:00+03:00,3.95,3.3,29.32,0.65,0.37,28.67,1.41,0.28,20.03,-0.98,jun,2026,7.29
1274,2026-06-28 00:00:00+03:00,7.85,7.21,10.73,0.64,0.11,10.09,1.17,1.32,18.56,-2.44,jun,2026,7.29
1275,2026-06-29 00:00:00+03:00,1.77,1.46,28.8,0.31,0.31,28.49,0.96,0.04,20.75,-0.25,jun,2026,7.3
1276,2026-06-30 00:00:00+03:00,2.12,1.56,32.18,0.56,0.38,31.62,1.19,0.2,19.91,-1.09,jun,2026,7.31
1277,2026-07-01 00:00:00+03:00,8.17,7.2,15.9,0.97,0.18,14.93,1.02,1.21,18.61,-2.39,jul,2026,7.31
1278,2026-07-02 00:00:00+03:00,8.07,7.04,18.25,1.03,0.21,17.22,0.9,1.96,16.95,-4.05,jul,2026,7.32
1279,2026-07-03 00:00:00+03:00,12.93,11.82,10.97,1.11,0.21,9.86,1.17,1.07,16.35,-4.65,jul,2026,7.33
1280,2026-07-04 00:00:00+03:00,8.39,7.48,13.12,0.91,0.3,12.21,1.06,0.66,14.98,-6.02,jul,2026,7.41
1281,2026-07-05 00:00:00+03:00,4.5,3.62,12.66,0.88,0.33,11.78,1.34,1.09,15.32,-5.68,jul,2026,7.42
1282,2026-07-06 00:00:00+03:00,21.79,21.21,4.25,0.58,0.25,3.67,3.38,0.91,12.49,-8.51,jul,2026,7.44
1283,2026-07-07 00:00:00+03:00,7.4,6.16,13.47,1.24,0.26,12.23,3.74,1.26,12.88,-8.12,jul,2026,7.45
1284,2026-07-08 00:00:00+03:00,15.86,14.2,6.73,1.66,0.21,5.07,2.68,1.47,13.58,-7.42,jul,2026,7.46
1285,2026-07-09 00:00:00+03:00,8.72,7.54,8.29,1.18,0.19,7.11,1.62,1.85,15.62,-5.38,jul,2026,7.47
1286,2026-07-10 00:00:00+03:00,11.79,10.38,18.76,1.41,0.28,17.35,1.87,1.76,17.84,-3.16,jul,2026,7.56
1287,2026-07-11 00:00:00+03:00,4.9,3.81,20.87,1.09,0.33,19.78,1.95,0.45,19.35,-1.65,jul,2026,7.57
1288,2026-07-12 00:00:00+03:00,7.09,6.3,12.64,0.79,0.34,11.85,1.98,0.5,20.99,-0.01,jul,2026,7.59
1289,2026-07-13 00:00:00+03:00,8.2,7.01,14.13,1.19,0.28,12.94,1.65,1.32,17.67,-3.33,jul,2026,7.61
1290,2026-07-14 00:00:00+03:00,2.33,2.02,30.0,0.31,0.25,29.69,1.68,0.15,19.11,-1.89,jul,2026,7.62
1291,2026-07-15 00:00:00+03:00,5.69,5.48,27.75,0.21,0.27,27.54,2.07,0.19,19.35,-1.65,jul,2026,7.71
1292,2026-07-16 00:00:00+03:00,4.03,3.52,28.29,0.51,0.17,27.78,1.7,0.33,19.71,-1.29,jul,2026,7.73
1293,2026-07-17 00:00:00+03:00,6.77,6.22,29.02,0.55,0.26,28.47,2.19,0.16,20.35,-0.65,jul,2026,7.75
1294,2026-07-18 00:00:00+03:00,10.65,10.35,4.98,0.3,0.07,4.68,1.71,0.43,19.01,-1.99,jul,2026,7.77
1295,2026-07-19 00:00:00+03:00,8.97,8.19,8.34,0.78,0.24,7.56,1.74,0.71,15.78,-5.22,jul,2026,7.79
1296,2026-07-20 00:00:00+03:00,5.49,4.96,16.55,0.53,0.21,16.02,1.27,0.91,15.6,-5.4,jul,2026,7.81
1297,2026-07-21 00:00:00+03:00,2.55,2.12,19.62,0.43,0.24,19.19,1.83,0.3,14.15,-6.85,jul,2026,7.83
1298,2026-07-22 00:00:00+03:00,11.96,11.04,9.07,0.92,0.18,8.15,3.02,1.63,12.88,-8.12,jul,2026,7.85
1299,2026-07-23 00:00:00+03:00,5.01,3.94,20.54,1.07,0.35,19.47,1.79,1.2,15.5,-5.5,jul,2026,7.87
1300,2026-07-24 00:00:00+03:00,4.56,2.98,21.8,1.58,0.34,20.22,1.25,1.58,14.65,-6.35,jul,2026,8.05
1301,2026-07-25 00:00:00+03:00,8.92,7.83,8.97,1.09,0.19,7.88,2.04,1.43,16.98,-4.02,jul,2026,8.07
1302,2026-07-26 00:00:00+03:00,16.83,16.08,3.61,0.75,0.04,2.86,1.23,1.3,16.26,-4.74,jul,2026,8.09
1303,2026-07-27 00:00:00+03:00,3.54,3.15,8.23,0.39,0.16,7.84,1.07,0.82,15.08,-5.92,jul,2026,8.12
1304,2026-07-28 00:00:00+03:00,2.32,1.9,13.33,0.42,0.3,12.91,1.14,0.39,14.8,-6.2,jul,2026,8.14
1305,2026-07-29 00:00:00+03:00,4.89,4.73,32.77,0.16,0.04,32.61,2.08,0.36,17.16,-3.84,jul,2026,8.16
1306,2026-07-30 00:00:00+03:00,5.95,5.1,18.66,0.85,0.25,17.81,2.01,0.9,19.31,-1.69,jul,2026,8.19
1307,2026-07-31 00:00:00+03:00,6.24,5.06,10.63,1.18,0.19,9.45,1.44,1.74,19.47,-1.53,jul,2026,8.22
1308,2026-08-01 00:00:00+03:00,8.13,7.81,25.21,0.32,0.09,24.89,4.29,0.61,16.66,-4.34,aug,2026,8.4
1309,2026-08-02 00:00:00+03:00,2.86,1.96,23.33,0.9,0.34,22.43,1.36,0.07,16.39,-4.61,aug,2026,8.42
1310,2026-08-03 00:00:00+03:00,3.11,2.18,22.08,0.93,0.4,21.15,1.17,0.72,17.06,-3.94,aug,2026,8.45
1311,2026-08-04 00:00:00+03:00,3.96,3.3,19.06,0.66,0.33,18.4,1.65,0.29,16.65,-4.35,aug,2026,8.48
1312,2026-08-05 00:00:00+03:00,6.25,5.57,12.59,0.68,0.12,11.91,1.54,1.05,15.7,-5.3,aug,2026,8.5
1313,2026-08-06 00:00:00+03:00,3.27,2.46,21.15,0.81,0.35,20.34,1.14,1.22,19.57,-1.43,aug,2026,8.53
1314,2026-08-07 00:00:00+03:00,5.28,4.03,20.68,1.25,0.32,19.43,1.15,1.79,16.6,-4.4,aug,2026,8.56
1315,2026-08-08 00:00:00+03:00,6.87,5.49,18.59,1.38,0.35,17.21,3.64,1.04,15.66,-5.34,aug,2026,8.67
1316,2026-08-09 00:00:00+03:00,3.34,2.6,22.69,0.74,0.39,21.95,2.57,0.03,17.55,-3.45,aug,2026,8.7
1317,2026-08-10 00:00:00+03:00,8.9,8.25,5.39,0.65,0.13,4.74,1.52,0.74,17.29,-3.71,aug,2026,8.8
1318,2026-08-11 00:00:00+03:00,11.06,9.02,10.36,2.04,0.18,8.32,1.96,2.95,13.72,-7.28,aug,2026,8.83
1319,2026-08-12 00:00:00+03:00,6.15,4.51,15.33,1.64,0.3,13.69,3.53,0.98,12.9,-8.1,aug,2026,8.86
1320,2026-08-13 00:00:00+03:00,9.09,8.2,9.04,0.89,0.16,8.15,3.21,1.62,13.78,-7.22,aug,2026,8.97
1321,2026-08-14 00:00:00+03:00,7.3,6.72,14.33,0.58,0.19,13.75,2.94,1.44,16.78,-4.22,aug,2026,9.0
1322,2026-08-15 00:00:00+03:00,4.54,3.35,17.75,1.19,0.33,16.56,2.47,0.78,19.9,-1.1,aug,2026,9.03
1323,2026-08-16 00:00:00+03:00,10.01,9.46,6.66,0.55,0.15,6.11,1.48,0.47,16.7,-4.3,aug,2026,9.06
1324,2026-08-17 00:00:00+03:00,6.37,4.44,10.83,1.93,0.29,8.9,1.87,0.9,15.24,-5.76,aug,2026,9.09
1325,2026-08-18 00:00:00+03:00,8.91,7.4,15.56,1.51,0.25,14.05,4.76,2.12,13.84,-7.16,aug,2026,9.12
1326,2026-08-19 00:00:00+03:00,7.88,7.07,19.88,0.81,0.23,19.07,5.43,1.32,12.44,-8.56,aug,2026,9.32
1327,2026-08-20 00:00:00+03:00,12.45,10.99,7.24,1.46,0.15,5.78,4.13,2.4,12.84,-8.16,aug,2026,9.35
1328,2026-08-21 00:00:00+03:00,5.26,4.03,13.45,1.23,0.3,12.22,3.29,0.47,15.22,-5.78,aug,2026,9.38
1329,2026-08-22 00:00:00+03:00,10.11,9.32,3.55,0.79,0.27,2.76,3.1,0.48,14.1,-6.9,aug,2026,9.41
1330,2026-08-23 00:00:00+03:00,8.84,7.4,10.48,1.44,0.25,9.04,4.6,1.55,15.73,-5.27,aug,2026,9.52
1331,2026-08-24 00:00:00+03:00,7.69,6.61,13.03,1.08,0.22,11.95,3.47,1.1,14.46,-6.54,aug,2026,9.55
1332,2026-08-25 00:00:00+03:00,7.75,6.59,12.78,1.16,0.28,11.62,4.16,1.06,14.44,-6.56,aug,2026,9.58
1333,2026-08-26 00:00:00+03:00,8.28,6.91,13.38,1.37,0.24,12.01,4.24,0.99,15.48,-5.52,aug,2026,9.61
1334,2026-08-27 00:00:00+03:00,3.23,2.62,15.31,0.61,0.32,14.7,1.68,0.56,15.45,-5.55,aug,2026,9.64
1335,2026-08-28 00:00:00+03:00,6.08,4.88,13.17,1.2,0.24,11.97,2.11,0.9,16.08,-4.92,aug,2026,9.84
1336,2026-08-29 00:00:00+03:00,18.81,17.6,4.45,1.21,0.19,3.24,8.15,1.27,17.03,-3.97,aug,2026,9.87
1337,2026-08-30 00:00:00+03:00,8.38,6.38,6.61,2.0,0.21,4.61,2.13,1.33,17.17,-3.83,aug,2026,9.9
1338,2026-08-31 00:00:00+03:00,7.21,6.24,5.25,0.97,0.16,4.28,1.99,0.78,17.3,-3.7,aug,2026,9.93
1339,2026-09-01 00:00:00+03:00,9.57,8.69,10.47,0.88,0.19,9.59,3.15,1.58,16.79,-4.21,sep,2026,10.04
1340,2026-09-02 00:00:00+03:00,6.18,5.16,12.45,1.02,0.2,11.43,3.41,1.37,13.68,-7.32,sep,2026,10.08
1341,2026-09-03 00:00:00+03:00,7.47,6.15,11.68,1.32,0.26,10.36,2.97,1.41,15.21,-5.79,sep,2026,10.11
1342,2026-09-04 00:00:00+03:00,9.19,7.38,9.3,1.81,0.16,7.49,3.02,2.12,13.11,-7.89,sep,2026,10.14
